outlet_name,draw_date,draw_number,prize_amount,bet_type,prize_group
Singapore Pools Clementi Town Centre Branch,24/05/2021,3663,141051.0,QP system 12 iTOTO,2
Singapore Pools Clementi Town Centre Branch,18/03/2021,3644,31561.0,system 7,2
Singapore Pools Clementi Town Centre Branch,08/02/2021,3633,101482.0,QP system 12 iTOTO,2
Singapore Pools Clementi Town Centre Branch,05/02/2021,3632,173137.0,ordinary,2
Singapore Pools Clementi Town Centre Branch,10/12/2020,3616,1078941.0,QP system 7,1
Singapore Pools Clementi Town Centre Branch,19/11/2020,3610,2561272.0,QP system 12 iTOTO,1
Singapore Pools Clementi Town Centre Branch,17/09/2020,3592,13362.0,system 7,2
Singapore Pools Clementi Town Centre Branch,27/07/2020,3577,468312.0,QP system 7,2
Singapore Pools Clementi Town Centre Branch,16/03/2020,3562,93050.0,QP system 7,2
Singapore Pools Clementi Town Centre Branch,07/02/2020,3551,101649.0,QP system 12 iTOTO,2
Singapore Pools Clementi Town Centre Branch,03/02/2020,3550,214358.0,QP system 12 iTOTO,2
Singapore Pools Clementi Town Centre Branch,03/01/2020,3541,44386.0,QP ordinary,2
Singapore Pools Clementi Town Centre Branch,05/12/2019,3533,1403996.0,QP system 12 iTOTO,2
Singapore Pools Clementi Town Centre Branch,25/04/2019,3469,158092.0,QP system 12 iTOTO,2
Singapore Pools Clementi Town Centre Branch,25/03/2019,3460,166647.0,QP system 12 iTOTO,2
Singapore Pools Clementi Town Centre Branch,22/02/2019,3451,104278.0,QP system 12 iTOTO,2
Singapore Pools Clementi Town Centre Branch,01/02/2019,3445,47771.0,QP system 12 iTOTO,2
Singapore Pools Clementi Town Centre Branch,17/12/2018,3432,151910.0,QP system 12 iTOTO,2
Singapore Pools Clementi Town Centre Branch,10/12/2018,3430,2520863.0,ordinary,1
Singapore Pools Clementi Town Centre Branch,22/11/2018,3425,57208.0,ordinary,2
Singapore Pools Clementi Town Centre Branch,12/11/2018,3422,117351.0,QP system 12 iTOTO,2
Singapore Pools Clementi Town Centre Branch,25/10/2018,3417,81799.0,QP system 12 iTOTO,2
Singapore Pools Clementi Town Centre Branch,19/07/2018,3389,217198.0,QP ordinary,2
Singapore Pools Clementi Town Centre Branch,05/03/2018,3350,61327.0,ordinary,2
Singapore Pools Clementi Town Centre Branch,01/02/2018,3341,41278.0,QP ordinary,2
Singapore Pools Clementi Town Centre Branch,18/12/2017,3328,241083.0,QP ordinary,2
Singapore Pools Clementi Town Centre Branch,20/11/2017,3320,80360.0,system 7,2
Singapore Pools Clementi Town Centre Branch,06/11/2017,3316,1105236.0,system 7,2
Singapore Pools Clementi Town Centre Branch,05/10/2017,3307,73148.0,QP system 12 iTOTO,2
Singapore Pools Clementi Town Centre Branch,27/07/2017,3287,107585.0,system 12 iTOTO,2
Singapore Pools Clementi Town Centre Branch,10/02/2017,3239,89083.0,QP system 7,2
Singapore Pools Clementi Town Centre Branch,05/12/2016,3220,96676.0,QP ordinary,2
Singapore Pools Clementi Town Centre Branch,10/10/2016,3204,125006.0,QP system 12 iTOTO,2
Singapore Pools Clementi Town Centre Branch,19/02/2016,3137,122838.0,QP system 12 iTOTO,2
Singapore Pools Clementi Town Centre Branch,11/02/2016,3135,89225.0,QP system 12 iTOTO,2
Singapore Pools Clementi Town Centre Branch,11/02/2016,3135,89225.0,QP system 12 iTOTO,2
Singapore Pools Clementi Town Centre Branch,04/02/2016,3133,86892.0,QP system 12 iTOTO,2
Singapore Pools Clementi Town Centre Branch,30/11/2015,3114,111652.0,QP ordinary,2
Singapore Pools Clementi Town Centre Branch,26/10/2015,3104,95096.0,QP ordinary,2
Singapore Pools Clementi Town Centre Branch,21/09/2015,3094,1077108.0,QP system 9,1
Singapore Pools Clementi Town Centre Branch,03/09/2015,3089,76278.0,QP ordinary,2
Singapore Pools Clementi Town Centre Branch,27/02/2015,3035,122673.0,system 7,2
Singapore Pools Clementi Town Centre Branch,18/08/2014,2980,46280.0,system 7,2
Singapore Pools Clementi Town Centre Branch,24/01/2014,2921,51720.0,QP ordinary,2
Singapore Pools Clementi Town Centre Branch,26/12/2013,2913,89881.0,QP ordinary,2
Singapore Pools Clementi Town Centre Branch,14/10/2013,2892,137451.0,QP ordinary,2
Singapore Pools Clementi Town Centre Branch,30/09/2013,2888,41598.0,QP ordinary,2
Singapore Pools Clementi Town Centre Branch,17/05/2013,2849,53842.0,QP system 7,2
Singapore Pools Clementi Town Centre Branch,09/05/2013,2847,37105.0,ordinary,2
Singapore Pools Clementi Town Centre Branch,29/04/2013,2844,1665823.0,QP ordinary,1
Singapore Pools Clementi Town Centre Branch,10/01/2013,2813,340707.0,QP system 7,1
Singapore Pools Clementi Town Centre Branch,07/01/2013,2812,723577.0,ordinary,1
Singapore Pools Clementi Town Centre Branch,24/12/2012,2808,20260.0,ordinary,2
Singapore Pools Clementi Town Centre Branch,13/12/2012,2805,25492.0,system 7,2
Singapore Pools Clementi Town Centre Branch,11/06/2012,2752,29508.0,QP system 7,2
Singapore Pools Clementi Town Centre Branch,18/05/2012,2745,52687.0,system 9,2
Singapore Pools Clementi Town Centre Branch,05/01/2012,2707,27312.0,system 7,2
Singapore Pools Clementi Town Centre Branch,28/01/2011,2609,64481.0,QP system 7,2
Singapore Pools Clementi Town Centre Branch,17/01/2011,2606,47361.0,QP system 7,2
Singapore Pools Clementi Town Centre Branch,13/01/2011,2605,39352.0,QP ordinary,2
Singapore Pools Clementi Town Centre Branch,23/07/2010,2555,51721.0,system 8,2
Singapore Pools Clementi Town Centre Branch,19/07/2010,2554,17369.0,system 7,2
Singapore Pools Clementi Town Centre Branch,24/06/2010,2547,72098.0,system 7,2
Singapore Pools Clementi Town Centre Branch,01/03/2010,2514,111949.0,QP system 7,2
Singapore Pools Clementi Town Centre Branch,15/02/2010,2510,90318.0,QP ordinary,2
Singapore Pools Clementi Town Centre Branch,19/10/2009,2476,60570.0,system 7,2
Singapore Pools Clementi Town Centre Branch,27/07/2009,2452,53485.0,ordinary,2
Singapore Pools Clementi Town Centre Branch,14/05/2009,2431,61377.0,system 7,2
Singapore Pools Clementi Town Centre Branch,22/01/2009,2399,749476.0,QP system 7,1
Singapore Pools Clementi Town Centre Branch,17/11/2008,2380,43465.0,QP ordinary,2
Singapore Pools Clementi Town Centre Branch,03/03/2008,2306,72759.0,QP system 7,2
Singapore Pools Clementi Town Centre Branch,21/02/2008,2303,45832.0,system 9,2
Singapore Pools Clementi Town Centre Branch,31/12/2007,2288,62023.0,system 7,2
Singapore Pools Clementi Town Centre Branch,31/05/2007,2227,44462.0,system 7,2
Singapore Pools Clementi Town Centre Branch,01/02/2007,2193,57908.0,QP system 7,2
Singapore Pools Clementi Town Centre Branch,14/08/2006,2144,55588.0,QP system 7,2
Singapore Pools Clementi Town Centre Branch,17/07/2006,2136,89761.0,QP ordinary,1
Singapore Pools Clementi Town Centre Branch,17/02/2005,1989,1256955.0,system 9,1
Singapore Pools Bedok Town Centre Branch,13/02/2026,4156,86853.0,QP system 7,2
Singapore Pools Bedok Town Centre Branch,26/01/2026,4151,56742.0,QP system 12 iTOTO,2
Singapore Pools Bedok Town Centre Branch,12/01/2026,4147,645912.0,QP ordinary,1
Singapore Pools Bedok Town Centre Branch,02/01/2026,4144,2653368.0,QP system 12 iTOTO,1
Singapore Pools Bedok Town Centre Branch,15/12/2025,4139,86416.0,QP ordinary,2
Singapore Pools Bedok Town Centre Branch,08/08/2025,4102,241107.0,QP system 12 iTOTO,2
Singapore Pools Bedok Town Centre Branch,21/10/2024,4019,72422.0,QP system 12 iTOTO,2
Singapore Pools Bedok Town Centre Branch,19/09/2024,4010,7844.0,ordinary,2
Singapore Pools Bedok Town Centre Branch,12/09/2024,4008,64002.0,QP system 12 iTOTO,2
Singapore Pools Bedok Town Centre Branch,09/09/2024,4007,43586.0,QP system 12 iTOTO,2
Singapore Pools Bedok Town Centre Branch,02/08/2024,3996,126469.0,QP system 7,2
Singapore Pools Bedok Town Centre Branch,29/07/2024,3995,81338.0,QP system 12 iTOTO,2
Singapore Pools Bedok Town Centre Branch,27/05/2024,3977,184221.0,QP system 8,2
Singapore Pools Bedok Town Centre Branch,09/05/2024,3972,127391.0,QP system 12 iTOTO,2
Singapore Pools Bedok Town Centre Branch,23/02/2024,3950,3087960.0,QP system 12 iTOTO,1
Singapore Pools Bedok Town Centre Branch,12/02/2024,3947,165782.0,QP ordinary,2
Singapore Pools Bedok Town Centre Branch,09/11/2023,3920,509652.0,ordinary,2
Singapore Pools Bedok Town Centre Branch,26/10/2023,3916,83456.0,QP system 12 iTOTO,2
Singapore Pools Bedok Town Centre Branch,04/08/2023,3892,140121.0,QP ordinary,2
Singapore Pools Bedok Town Centre Branch,27/03/2023,3855,110897.0,QP system 12 iTOTO,2
Singapore Pools Bedok Town Centre Branch,09/01/2023,3833,62167.0,QP ordinary,2
Singapore Pools Bedok Town Centre Branch,26/12/2022,3829,5782800.0,QP system 12 iTOTO,1
Singapore Pools Bedok Town Centre Branch,15/12/2022,3826,80736.0,QP system 12 iTOTO,2
Singapore Pools Bedok Town Centre Branch,15/12/2022,3826,80736.0,QP system 12 iTOTO,2
Singapore Pools Bedok Town Centre Branch,29/08/2022,3795,37465.0,QP ordinary,2
Singapore Pools Bedok Town Centre Branch,18/08/2022,3792,72426.0,QP system 12 iTOTO,2
Singapore Pools Bedok Town Centre Branch,21/07/2022,3784,1417875.0,QP system 12 iTOTO,1
Singapore Pools Bedok Town Centre Branch,11/02/2022,3738,77154.0,QP system 12 iTOTO,2
Singapore Pools Bedok Town Centre Branch,13/12/2021,3721,61642.0,QP system 12 iTOTO,2
Singapore Pools Bedok Town Centre Branch,15/11/2021,3713,125589.0,QP system 12 iTOTO,2
Singapore Pools Bedok Town Centre Branch,15/11/2021,3713,125589.0,QP system 12 iTOTO,2
Singapore Pools Bedok Town Centre Branch,01/11/2021,3709,5442802.0,QP system 12 iTOTO,1
Singapore Pools Bedok Town Centre Branch,31/05/2021,3665,1146790.0,QP system 7,1
Singapore Pools Bedok Town Centre Branch,22/04/2021,3654,133503.0,QP system 12 iTOTO,2
Singapore Pools Bedok Town Centre Branch,01/04/2021,3648,224548.0,QP system 12 iTOTO,2
Singapore Pools Bedok Town Centre Branch,26/02/2021,3638,79833.0,QP system 12 iTOTO,2
Singapore Pools Bedok Town Centre Branch,26/02/2021,3638,79833.0,QP system 12 iTOTO,2
Singapore Pools Bedok Town Centre Branch,08/02/2021,3633,101482.0,QP system 12 iTOTO,2
Singapore Pools Bedok Town Centre Branch,14/12/2020,3617,92982.0,QP system 12 iTOTO,2
Singapore Pools Bedok Town Centre Branch,01/10/2020,3596,1508018.0,QP system 12 iTOTO,2
Singapore Pools Bedok Town Centre Branch,13/07/2020,3573,77324.0,QP system 7,2
Singapore Pools Bedok Town Centre Branch,05/03/2020,3559,81379.0,QP system 12 iTOTO,2
Singapore Pools Bedok Town Centre Branch,19/12/2019,3537,1646049.0,system 7,2
Singapore Pools Bedok Town Centre Branch,23/05/2019,3477,111495.0,QP system 7,2
Singapore Pools Bedok Town Centre Branch,25/04/2019,3469,158092.0,QP system 12 iTOTO,2
Singapore Pools Bedok Town Centre Branch,04/03/2019,3454,90257.0,QP system 12 iTOTO,2
Singapore Pools Bedok Town Centre Branch,01/02/2019,3445,47771.0,QP system 12 iTOTO,2
Singapore Pools Bedok Town Centre Branch,28/01/2019,3444,61904.0,QP system 7,2
Singapore Pools Bedok Town Centre Branch,24/09/2018,3408,749202.0,QP ordinary,2
Singapore Pools Bedok Town Centre Branch,26/07/2018,3391,58900.0,QP system 12 iTOTO,2
Singapore Pools Bedok Town Centre Branch,02/03/2018,3349,6013609.0,QP system 12 iTOTO,1
Singapore Pools Bedok Town Centre Branch,02/03/2018,3349,80545.0,QP system 12 iTOTO,2
Singapore Pools Bedok Town Centre Branch,02/03/2018,3349,80545.0,QP system 12 iTOTO,2
Singapore Pools Bedok Town Centre Branch,01/02/2018,3341,41278.0,QP ordinary,2
Singapore Pools Bedok Town Centre Branch,25/12/2017,3330,121704.0,system 7,2
Singapore Pools Bedok Town Centre Branch,27/07/2017,3287,107585.0,system 12 iTOTO,2
Singapore Pools Bedok Town Centre Branch,22/06/2017,3277,71472.0,ordinary,2
Singapore Pools Bedok Town Centre Branch,23/02/2017,3243,89302.0,QP system 12 iTOTO,2
Singapore Pools Bedok Town Centre Branch,14/04/2016,3153,76065.0,QP system 12 iTOTO,2
Singapore Pools Bedok Town Centre Branch,19/02/2016,3137,122838.0,system 7,2
Singapore Pools Bedok Town Centre Branch,09/07/2015,3073,1040297.0,QP system 7,1
Singapore Pools Bedok Town Centre Branch,27/11/2014,3009,2273867.0,system 7,2
Singapore Pools Bedok Town Centre Branch,20/11/2014,3007,23758.0,QP ordinary,2
Singapore Pools Bedok Town Centre Branch,22/09/2014,2990,23490.0,QP ordinary,2
Singapore Pools Bedok Town Centre Branch,04/08/2014,2976,28925.0,system 7,2
Singapore Pools Bedok Town Centre Branch,01/08/2014,2975,61257.0,system roll,2
Singapore Pools Bedok Town Centre Branch,23/05/2014,2955,43229.0,QP ordinary,2
Singapore Pools Bedok Town Centre Branch,12/05/2014,2952,44073.0,QP system 7,2
Singapore Pools Bedok Town Centre Branch,09/01/2014,2917,29197.0,QP ordinary,2
Singapore Pools Bedok Town Centre Branch,04/11/2013,2898,44821.0,system 7,2
Singapore Pools Bedok Town Centre Branch,19/09/2013,2885,36575.0,ordinary,2
Singapore Pools Bedok Town Centre Branch,11/03/2013,2830,72724.0,system 7,2
Singapore Pools Bedok Town Centre Branch,07/03/2013,2829,717357.0,QP ordinary,1
Singapore Pools Bedok Town Centre Branch,08/02/2013,2821,28919.0,QP ordinary,2
Singapore Pools Bedok Town Centre Branch,13/12/2012,2805,25492.0,QP ordinary,2
Singapore Pools Bedok Town Centre Branch,06/12/2012,2803,19869.0,ordinary,2
Singapore Pools Bedok Town Centre Branch,03/12/2012,2802,680245.0,ordinary,1
Singapore Pools Bedok Town Centre Branch,13/08/2012,2770,31950.0,system 7,2
Singapore Pools Bedok Town Centre Branch,18/06/2012,2754,20905.0,QP ordinary,2
NTUC FairPrice Lot 1 Shoppers' Mall,28/04/2025,4073,124689.0,QP system 7,2
NTUC FairPrice Lot 1 Shoppers' Mall,12/12/2024,4034,76564.0,QP system 12 iTOTO,2
NTUC FairPrice Lot 1 Shoppers' Mall,04/11/2024,4023,65352.0,QP ordinary,2
NTUC FairPrice Lot 1 Shoppers' Mall,16/09/2024,4009,53450.0,system 7,2
NTUC FairPrice Lot 1 Shoppers' Mall,20/05/2024,3975,124518.0,QP system 7,2
NTUC FairPrice Lot 1 Shoppers' Mall,14/03/2024,3956,101034.0,QP system 12 iTOTO,2
NTUC FairPrice Lot 1 Shoppers' Mall,23/02/2024,3950,3087960.0,QP system 12 iTOTO,1
NTUC FairPrice Lot 1 Shoppers' Mall,02/10/2023,3909,62991.0,QP system 12 iTOTO,2
NTUC FairPrice Lot 1 Shoppers' Mall,22/05/2023,3871,127636.0,QP system 8,2
NTUC FairPrice Lot 1 Shoppers' Mall,20/01/2023,3836,119931.0,QP system 12 iTOTO,2
NTUC FairPrice Lot 1 Shoppers' Mall,29/08/2022,3795,37465.0,QP system 12 iTOTO,2
NTUC FairPrice Lot 1 Shoppers' Mall,23/05/2022,3767,61879.0,QP system 12 iTOTO,2
NTUC FairPrice Lot 1 Shoppers' Mall,10/01/2022,3729,85925.0,QP system 12 iTOTO,2
NTUC FairPrice Lot 1 Shoppers' Mall,18/10/2021,3705,85912.0,QP system 12 iTOTO,2
NTUC FairPrice Lot 1 Shoppers' Mall,15/07/2021,3678,795711.0,QP ordinary,2
NTUC FairPrice Lot 1 Shoppers' Mall,05/07/2021,3675,51159.0,QP system 12 iTOTO,2
NTUC FairPrice Lot 1 Shoppers' Mall,24/05/2021,3663,3166852.0,QP system 12 iTOTO,1
NTUC FairPrice Lot 1 Shoppers' Mall,06/05/2021,3658,226083.0,ordinary,1
NTUC FairPrice Lot 1 Shoppers' Mall,26/02/2021,3638,2386178.0,QP system 7,1
NTUC FairPrice Lot 1 Shoppers' Mall,26/02/2021,3638,2386178.0,QP system 12 iTOTO,1
NTUC FairPrice Lot 1 Shoppers' Mall,17/12/2020,3618,75978.0,QP system 12 iTOTO,2
NTUC FairPrice Lot 1 Shoppers' Mall,03/12/2020,3614,935751.0,QP ordinary,2
NTUC FairPrice Lot 1 Shoppers' Mall,19/11/2020,3610,2561272.0,QP system 12 iTOTO,1
NTUC FairPrice Lot 1 Shoppers' Mall,02/11/2020,3605,2621371.0,QP system 12 iTOTO,1
NTUC FairPrice Lot 1 Shoppers' Mall,10/08/2020,3581,160255.0,QP system 12 iTOTO,2
NTUC FairPrice Lot 1 Shoppers' Mall,05/12/2019,3533,1403996.0,QP system 12 iTOTO,2
NTUC FairPrice Lot 1 Shoppers' Mall,22/07/2019,3494,241027.0,QP system 12 iTOTO,2
NTUC FairPrice Lot 1 Shoppers' Mall,01/04/2019,3462,60620.0,system 7,2
NTUC FairPrice Lot 1 Shoppers' Mall,25/03/2019,3460,166647.0,QP system 12 iTOTO,2
NTUC FairPrice Lot 1 Shoppers' Mall,11/06/2018,3378,858154.0,QP system 7,2
NTUC FairPrice Lot 1 Shoppers' Mall,30/04/2018,3366,48773.0,QP system 7,2
NTUC FairPrice Lot 1 Shoppers' Mall,22/02/2018,3347,75202.0,QP system 12 iTOTO,2
NTUC FairPrice Lot 1 Shoppers' Mall,15/02/2018,3345,73436.0,QP system 12 iTOTO,2
NTUC FairPrice Lot 1 Shoppers' Mall,18/01/2018,3337,112719.0,QP system 12 iTOTO,2
NTUC FairPrice Lot 1 Shoppers' Mall,21/11/2016,3216,2455190.0,QP system 7,1
NTUC FairPrice Lot 1 Shoppers' Mall,05/05/2016,3159,116721.0,QP system 12 iTOTO,2
NTUC FairPrice Lot 1 Shoppers' Mall,01/02/2016,3132,66156.0,system 7,2
NTUC FairPrice Lot 1 Shoppers' Mall,18/01/2016,3128,66966.0,QP ordinary,2
NTUC FairPrice Lot 1 Shoppers' Mall,09/04/2015,3047,2452072.0,QP system 7,1
NTUC FairPrice Lot 1 Shoppers' Mall,26/06/2014,2965,53816.0,QP ordinary,2
NTUC FairPrice Lot 1 Shoppers' Mall,03/01/2014,2915,55554.0,QP ordinary,2
NTUC FairPrice Lot 1 Shoppers' Mall,26/09/2013,2887,50753.0,QP system 7,2
NTUC FairPrice Lot 1 Shoppers' Mall,16/09/2013,2884,27364.0,ordinary,2
NTUC FairPrice Lot 1 Shoppers' Mall,16/09/2013,2884,27364.0,QP system 9,2
NTUC FairPrice Lot 1 Shoppers' Mall,04/10/2012,2785,43783.0,QP ordinary,2
NTUC FairPrice Lot 1 Shoppers' Mall,09/09/2011,2673,34370.0,QP ordinary,2
NTUC FairPrice Lot 1 Shoppers' Mall,02/05/2011,2636,34578.0,ordinary,2
NTUC FairPrice Lot 1 Shoppers' Mall,18/02/2011,2615,45229.0,QP ordinary,2
NTUC FairPrice Lot 1 Shoppers' Mall,18/02/2011,2615,45229.0,QP system 7,2
NTUC FairPrice Lot 1 Shoppers' Mall,20/12/2010,2598,36114.0,system 7,2
NTUC FairPrice Lot 1 Shoppers' Mall,17/05/2010,2536,61346.0,ordinary,2
NTUC FairPrice Lot 1 Shoppers' Mall,14/05/2010,2535,57400.0,QP system 7,2
NTUC FairPrice Lot 1 Shoppers' Mall,28/12/2009,2496,94240.0,ordinary,2
NTUC FairPrice Lot 1 Shoppers' Mall,26/10/2009,2478,37097.0,system 7,2
NTUC FairPrice Lot 1 Shoppers' Mall,18/05/2009,2432,72300.0,system 7,2
NTUC FairPrice Lot 1 Shoppers' Mall,09/03/2009,2412,17255.0,QP ordinary,2
NTUC FairPrice Lot 1 Shoppers' Mall,08/05/2008,2325,73986.0,QP ordinary,2
NTUC FairPrice Lot 1 Shoppers' Mall,14/04/2008,2318,95585.0,QP ordinary,2
NTUC FairPrice Lot 1 Shoppers' Mall,07/04/2008,2316,47281.0,QP ordinary,2
NTUC FairPrice Lot 1 Shoppers' Mall,29/11/2007,2279,735878.0,QP ordinary,1
NTUC FairPrice Lot 1 Shoppers' Mall,29/10/2007,2270,45500.0,QP ordinary,2
NTUC FairPrice Lot 1 Shoppers' Mall,21/09/2007,2259,31526.0,system 7,2
NTUC FairPrice Lot 1 Shoppers' Mall,26/02/2007,2200,62455.0,QP system 7,2
Nan Huat Wine Store,27/02/2026,4160,4000000.0,QP system 12 iTOTO,1
Nan Huat Wine Store,23/10/2025,4124,139191.0,QP system 7,2
Nan Huat Wine Store,17/07/2025,4096,1186233.0,QP system 12 iTOTO,2
Nan Huat Wine Store,27/03/2025,4064,265009.0,system 7,2
Nan Huat Wine Store,06/03/2025,4058,6743664.0,QP system 12 iTOTO,1
Nan Huat Wine Store,06/03/2025,4058,79343.0,QP system 12 iTOTO,2
Nan Huat Wine Store,21/10/2024,4019,72422.0,QP system 12 iTOTO,2
Nan Huat Wine Store,17/10/2024,4018,144271.0,QP system 12 iTOTO,2
Nan Huat Wine Store,29/07/2024,3995,81338.0,QP system 12 iTOTO,2
Nan Huat Wine Store,08/04/2024,3963,3044451.0,system 7,1
Nan Huat Wine Store,23/02/2024,3950,3087960.0,QP system 12 iTOTO,1
Nan Huat Wine Store,23/02/2024,3950,108350.0,QP system 12 iTOTO,2
Nan Huat Wine Store,01/06/2023,3874,308737.0,QP ordinary,2
Nan Huat Wine Store,27/03/2023,3855,110897.0,QP system 12 iTOTO,2
Nan Huat Wine Store,17/10/2022,3809,5560463.0,QP system 12 iTOTO,1
Nan Huat Wine Store,17/10/2022,3809,74361.0,QP system 12 iTOTO,2
Nan Huat Wine Store,28/03/2022,3751,84174.0,QP system roll,2
Nan Huat Wine Store,11/02/2022,3738,77154.0,QP system 12 iTOTO,2
Nan Huat Wine Store,13/12/2021,3721,61642.0,QP system 12 iTOTO,2
Nan Huat Wine Store,15/11/2021,3713,125589.0,QP system 12 iTOTO,2
Nan Huat Wine Store,01/11/2021,3709,143734.0,QP system 12 iTOTO,2
Nan Huat Wine Store,09/08/2021,3685,44239.0,ordinary,2
Nan Huat Wine Store,24/05/2021,3663,141051.0,QP system 12 iTOTO,2
Nan Huat Wine Store,01/04/2021,3648,224548.0,QP system 12 iTOTO,2
Nan Huat Wine Store,18/03/2021,3644,31561.0,ordinary,2
